student_id,source,academic_score,age,attendance_percentage,gender,sleep_hours,social_media_hours,study_hours_per_day
449,productivity,48.72,19,96.5,Female,8.84,5.69,1.77
450,productivity,91.75,23,80.19,Male,7.75,6.29,3.64
451,productivity,82.06,28,61.25,Male,9.49,3.97,0.93
452,productivity,81.07,18,88.23,Male,7.07,3.9,2.5
453,productivity,59.18,18,93.6,Female,4.37,1.83,5.31
454,productivity,90.86,23,57.28,Female,3.13,5.01,2.06
455,productivity,67.38,22,58.43,Male,5.22,1.61,8.95
456,productivity,95.58,19,79.56,Female,3.44,2.1,7.25
457,productivity,84.78,25,71.56,Female,5.85,4.77,0.76
458,productivity,48.38,26,63.75,Male,4.32,2.22,8.83
459,productivity,51.3,29,52.14,Male,5.83,3.71,9.78
460,productivity,52.68,22,57.52,Male,5.79,7.6,5.27
461,productivity,92.04,26,56.61,Male,4.93,4.76,3.49
462,productivity,68.9,26,44.05,Female,7.57,6.01,3.0
463,productivity,55.17,22,43.72,Female,6.03,5.62,1.33
464,productivity,68.36,17,71.77,Female,9.25,7.62,5.17
465,productivity,66.23,20,83.7,Female,3.53,0.85,0.98
466,productivity,80.76,26,53.26,Female,5.87,1.47,5.29
467,productivity,51.4,22,87.56,Female,8.43,5.49,2.9
468,productivity,44.61,22,99.68,Female,6.46,6.77,5.03
469,productivity,87.63,27,87.86,Female,9.76,5.97,4.47
470,productivity,93.34,28,62.21,Female,4.22,1.18,3.4
471,productivity,43.14,21,87.64,Male,5.21,5.44,4.76
472,productivity,69.03,17,67.04,Female,3.81,5.03,5.0
473,productivity,75.52,24,58.21,Male,4.73,4.3,8.42
474,productivity,80.71,21,61.09,Female,7.71,4.51,6.82
475,productivity,40.5,28,79.95,Male,6.41,4.86,4.61
476,productivity,89.28,28,42.48,Male,4.13,1.45,9.1
477,productivity,75.04,28,91.5,Other,6.32,2.66,7.68
478,productivity,55.39,21,78.05,Male,8.93,4.9,1.22
479,productivity,72.1,23,94.95,Male,6.08,0.64,1.96
480,productivity,85.31,20,77.77,Male,3.09,5.68,1.28
481,productivity,49.81,22,86.15,Female,3.38,5.96,3.53
482,productivity,79.11,29,79.52,Female,6.07,1.15,4.64
483,productivity,72.53,20,76.6,Female,7.15,2.27,5.29
484,productivity,93.74,19,88.92,Female,9.21,1.85,8.59
485,productivity,93.02,23,58.05,Male,9.87,1.68,0.67
486,productivity,84.43,24,40.44,Male,9.86,2.93,4.57
487,productivity,73.92,20,67.14,Male,6.91,6.04,4.4
488,productivity,63.52,29,72.43,Female,3.25,3.25,9.5
489,productivity,67.8,18,71.98,Female,4.49,4.28,2.79
490,productivity,45.83,28,40.85,Male,6.04,0.98,1.66
491,productivity,93.53,26,74.56,Male,9.16,4.92,1.85
492,productivity,76.57,19,69.72,Male,3.15,7.99,5.44
493,productivity,70.33,17,78.23,Female,6.57,5.83,4.21
494,productivity,49.56,24,99.7,Male,7.57,3.88,7.66
495,productivity,41.64,19,53.58,Male,5.02,3.77,3.57
496,productivity,92.69,28,41.8,Male,5.21,7.38,1.72
497,productivity,43.63,26,98.67,Female,5.72,3.26,4.18
498,productivity,76.41,23,82.6,Female,4.92,5.81,8.89
499,productivity,40.55,26,55.22,Male,6.06,4.88,4.35
500,productivity,78.43,21,98.74,Female,4.11,5.01,8.42
501,productivity,66.89,26,45.81,Female,4.4,0.67,4.03
502,productivity,64.3,21,58.95,Other,3.26,5.33,3.17
503,productivity,93.4,23,64.21,Male,5.88,5.14,7.86
504,productivity,95.16,25,66.51,Female,7.95,5.93,2.49
505,productivity,58.96,28,64.24,Female,6.54,5.42,2.7
506,productivity,69.31,21,62.47,Male,6.71,7.04,0.97
507,productivity,57.55,17,57.79,Female,6.15,7.98,2.28
508,productivity,42.34,26,79.18,Male,7.09,1.53,4.1
509,productivity,90.98,26,93.94,Male,4.61,7.11,4.3
510,productivity,82.29,17,85.2,Male,4.45,2.34,4.5
511,productivity,94.11,18,52.22,Male,9.59,2.1,5.06
512,productivity,85.43,22,41.69,Male,6.15,1.8,5.93
513,productivity,93.84,25,69.55,Male,8.79,4.37,2.3
514,productivity,98.5,24,86.33,Female,9.42,4.22,6.33
515,productivity,54.17,29,93.75,Female,7.3,6.8,3.7
516,productivity,61.36,21,61.2,Male,5.09,3.51,7.47
517,productivity,98.81,17,68.07,Female,7.76,6.27,5.79
518,productivity,57.67,29,42.72,Female,6.02,7.79,5.77
519,productivity,96.63,23,51.4,Male,9.81,1.55,7.01
520,productivity,77.17,21,84.56,Male,8.68,0.67,3.66
521,productivity,56.71,22,58.49,Female,8.7,2.8,4.58
522,productivity,66.24,29,71.28,Female,7.12,7.67,6.04
523,productivity,40.49,23,59.55,Male,3.06,6.26,4.5
524,productivity,51.14,19,52.43,Male,8.82,3.63,4.72
525,productivity,77.73,28,90.77,Female,3.18,0.74,3.09
526,productivity,95.75,26,77.18,Other,3.86,2.37,3.23
527,productivity,71.57,19,65.46,Male,8.87,7.09,7.14
528,productivity,87.41,21,91.47,Other,4.53,1.23,0.54
529,productivity,99.83,22,45.02,Male,8.89,5.23,1.41
530,productivity,94.76,25,51.16,Male,4.65,4.9,9.51
531,productivity,79.55,29,43.04,Male,8.39,2.48,2.28
532,productivity,73.73,28,57.87,Female,6.8,4.72,4.47
533,productivity,52.47,21,87.69,Male,7.7,5.9,8.57
534,productivity,44.24,17,75.61,Male,8.87,0.47,0.5
535,productivity,68.02,20,57.93,Female,9.89,6.38,9.29
536,productivity,76.85,21,92.25,Other,3.6,3.68,1.01
537,productivity,41.53,28,60.81,Male,7.8,1.78,2.12
538,productivity,87.49,26,52.09,Male,9.71,4.31,0.78
539,productivity,70.7,26,89.87,Female,5.62,0.47,5.44
540,productivity,94.44,21,88.24,Female,5.34,6.73,9.46
541,productivity,67.87,23,72.97,Male,7.76,7.94,8.47
542,productivity,43.69,20,56.86,Female,5.81,5.42,6.58
543,productivity,74.35,17,66.25,Male,4.5,2.54,2.26
544,productivity,45.63,21,58.03,Female,4.13,7.14,8.76
545,productivity,57.26,23,45.48,Male,4.35,2.5,7.67
546,productivity,87.52,26,42.06,Female,7.93,2.89,3.04
547,productivity,87.51,26,51.99,Male,9.43,7.38,8.15
548,productivity,67.74,22,80.31,Female,8.64,4.96,8.83
549,productivity,53.35,21,52.57,Female,6.14,3.04,7.13
550,productivity,54.62,20,92.28,Male,6.7,3.54,1.45
551,productivity,88.53,18,79.57,Female,7.34,5.44,9.85
552,productivity,44.86,20,48.2,Male,7.06,5.22,1.22
553,productivity,45.24,26,87.95,Female,9.78,2.91,6.72
554,productivity,95.2,26,75.47,Other,9.21,0.96,1.55
555,productivity,72.12,19,89.33,Female,3.3,3.37,9.1
556,productivity,90.57,26,60.74,Female,8.85,5.36,3.82
557,productivity,60.47,17,87.88,Female,3.8,2.13,5.36
558,productivity,93.27,24,76.51,Male,7.83,7.07,2.2
559,productivity,78.04,21,93.97,Male,5.0,2.71,5.69
560,productivity,55.43,29,92.06,Female,8.41,1.64,9.42
561,productivity,79.31,20,84.26,Female,3.06,3.36,9.07
562,productivity,77.09,24,43.3,Female,5.68,1.9,1.11
563,productivity,76.66,23,55.94,Female,3.15,3.64,4.09
564,productivity,91.79,18,67.66,Male,9.67,0.71,3.04
565,productivity,68.67,17,54.8,Male,3.11,3.5,5.07
566,productivity,97.1,28,76.69,Male,4.09,5.91,8.42
567,productivity,76.77,27,41.83,Female,6.77,2.26,7.52
568,productivity,74.17,20,82.23,Male,7.52,7.87,3.77
569,productivity,81.32,24,40.08,Male,8.1,1.48,4.14
570,productivity,42.32,28,97.93,Female,4.73,2.75,6.72
571,productivity,92.17,18,67.26,Female,5.11,3.94,2.35
572,productivity,63.79,19,71.58,Female,4.68,6.75,1.48
573,productivity,43.81,28,41.33,Other,4.71,3.48,2.8
574,productivity,49.11,17,90.93,Female,8.47,5.89,1.68
575,productivity,52.92,17,88.29,Male,9.64,0.12,3.84
576,productivity,48.72,29,52.12,Female,7.17,0.2,9.41
577,productivity,90.05,19,44.67,Male,4.1,0.3,1.64
578,productivity,55.8,27,58.91,Female,3.46,0.19,8.27
579,productivity,97.07,21,43.55,Female,4.67,1.64,5.58
580,productivity,86.59,28,44.51,Female,4.24,4.77,6.51
581,productivity,90.37,19,45.12,Male,7.05,6.32,2.12
582,productivity,61.1,17,64.45,Male,7.89,4.54,1.94
583,productivity,96.39,17,94.06,Female,3.03,0.65,2.05
584,productivity,71.17,24,43.79,Male,6.08,5.63,6.84
585,productivity,98.35,26,85.44,Other,7.36,4.42,7.6
586,productivity,47.56,27,40.3,Female,4.35,2.53,9.24
587,productivity,88.56,28,81.51,Female,9.31,1.41,4.28
588,productivity,53.26,29,69.35,Female,6.84,0.65,4.89
589,productivity,50.94,29,51.58,Female,5.42,3.96,4.96
590,productivity,90.66,28,92.41,Male,3.13,6.73,3.06
591,productivity,98.44,18,76.33,Male,6.39,0.81,3.62
592,productivity,78.99,29,94.07,Female,5.35,0.85,8.54
593,productivity,76.35,19,82.96,Female,9.79,2.2,3.77
594,productivity,52.38,18,51.41,Female,5.65,3.04,8.76
595,productivity,46.05,19,56.01,Other,9.45,7.94,3.4
596,productivity,69.19,23,81.07,Male,7.8,4.31,3.73
597,productivity,60.19,17,71.91,Male,3.52,6.62,5.82
598,productivity,48.57,26,78.78,Male,9.53,1.8,1.48
599,productivity,91.91,24,80.54,Female,4.18,7.28,9.26
600,productivity,78.72,29,63.65,Male,6.14,5.95,8.29
601,productivity,59.69,26,97.05,Male,9.46,2.67,6.87
602,productivity,78.22,26,79.97,Female,8.8,6.04,9.89
603,productivity,56.17,26,80.23,Male,6.41,7.09,0.65
604,productivity,73.66,18,45.18,Female,4.45,2.88,4.41
605,productivity,82.77,19,63.85,Female,6.56,6.65,8.65
606,productivity,65.04,25,96.93,Male,6.83,3.56,4.61
607,productivity,49.43,23,58.07,Male,9.98,5.96,0.55
608,productivity,96.29,20,53.72,Female,8.77,2.36,2.0
609,productivity,64.82,26,55.56,Male,9.03,5.53,4.62
610,productivity,65.25,21,43.79,Male,9.9,7.01,6.85
611,productivity,61.16,18,64.71,Male,6.66,3.84,2.05
612,productivity,45.9,29,83.43,Male,7.1,6.23,4.76
613,productivity,42.0,27,70.33,Female,6.18,4.45,0.62
614,productivity,73.26,29,87.77,Male,3.88,6.79,5.04
615,productivity,75.04,24,45.58,Female,6.68,1.9,9.01
616,productivity,46.87,20,77.97,Male,7.08,0.19,6.17
617,productivity,71.65,25,75.7,Female,4.66,5.36,4.69
618,productivity,93.15,21,74.11,Female,8.48,6.22,2.04
619,productivity,61.8,29,65.99,Female,3.87,0.63,2.42
620,productivity,42.67,25,97.17,Female,6.51,5.27,1.23
621,productivity,57.86,20,41.66,Male,7.64,1.68,7.55
622,productivity,73.56,26,95.32,Female,3.38,7.92,1.23
623,productivity,84.83,21,95.24,Male,8.63,6.26,4.15
624,productivity,88.67,25,99.83,Male,5.13,1.24,7.62
625,productivity,59.84,24,90.3,Female,8.02,3.8,7.27
626,productivity,42.83,19,95.28,Male,3.76,6.3,5.99
627,productivity,69.0,17,47.12,Female,7.34,4.17,5.93
628,productivity,85.08,19,90.96,Male,6.9,7.83,1.36
629,productivity,72.15,20,52.67,Female,4.05,3.46,2.16
630,productivity,78.17,18,70.49,Female,7.37,7.1,5.58
631,productivity,93.31,17,77.74,Female,7.84,0.74,3.81
632,productivity,83.78,23,64.11,Female,6.49,4.39,0.68
633,productivity,63.53,24,64.9,Female,7.05,7.96,8.08
634,productivity,63.43,23,48.49,Female,9.21,5.43,6.71
635,productivity,94.6,21,69.99,Male,7.88,1.23,3.59
636,productivity,79.16,28,82.71,Female,9.34,5.28,1.43
637,productivity,77.85,17,43.53,Male,6.87,3.4,6.12
638,productivity,61.78,23,58.99,Male,4.22,5.63,3.81
639,productivity,63.15,29,95.95,Male,4.72,2.81,2.93
640,productivity,95.91,23,69.25,Male,4.23,3.96,7.35
641,productivity,65.48,25,87.81,Female,5.35,1.74,3.62
642,productivity,89.59,19,43.55,Female,6.34,1.29,1.79
643,productivity,72.48,25,83.18,Female,4.79,2.39,5.08
644,productivity,42.31,17,95.61,Female,6.33,6.21,8.37
645,productivity,48.71,17,82.6,Male,5.55,6.35,8.57
646,productivity,61.97,20,47.1,Male,6.89,4.35,8.57
647,productivity,81.98,25,85.23,Male,6.0,1.49,4.5
648,productivity,49.62,22,63.78,Female,6.04,6.47,8.01
649,productivity,55.48,29,72.63,Male,6.43,6.94,8.58
650,productivity,63.82,27,85.88,Female,9.92,0.82,4.87
651,productivity,43.19,19,44.16,Female,6.9,3.31,3.53
652,productivity,63.9,17,86.84,Female,8.06,4.41,7.17
653,productivity,42.15,20,63.52,Female,5.92,6.45,9.09
654,productivity,75.62,28,91.96,Female,5.28,5.06,9.74
655,productivity,66.31,29,40.77,Male,9.42,3.3,3.26
656,productivity,78.5,25,68.12,Male,8.2,3.71,9.58
657,productivity,42.75,19,91.01,Female,7.08,3.43,5.24
658,productivity,62.67,28,83.97,Female,5.36,1.01,3.41
659,productivity,84.38,25,96.81,Female,4.81,6.29,9.89
660,productivity,72.18,23,96.59,Male,4.76,0.51,8.84
661,productivity,80.03,28,91.65,Female,6.53,5.49,7.08
662,productivity,87.03,20,59.07,Male,9.12,1.22,9.0
663,productivity,83.22,19,52.78,Male,9.17,3.35,6.97
664,productivity,49.03,26,52.03,Male,8.21,0.97,4.68
665,productivity,89.18,21,61.23,Male,6.8,4.73,9.51
666,productivity,65.34,21,40.51,Male,4.64,7.21,9.65
667,productivity,94.48,19,86.71,Male,6.35,4.87,3.48
668,productivity,56.6,28,69.66,Female,7.86,3.14,3.87
669,productivity,73.72,25,96.27,Female,7.17,7.5,4.14
670,productivity,88.32,20,62.51,Female,6.6,2.37,8.31
671,productivity,76.41,27,78.36,Male,6.0,2.05,8.02
672,productivity,67.81,21,82.13,Other,8.27,5.72,9.84
673,productivity,86.87,20,53.47,Male,8.9,7.65,4.92
674,productivity,49.81,21,40.85,Male,8.06,6.23,7.5
675,productivity,65.28,23,40.51,Female,9.57,3.09,8.64
676,productivity,52.68,25,65.28,Male,8.46,2.2,2.6
677,productivity,64.2,23,77.54,Female,6.15,3.71,6.4
678,productivity,79.41,29,44.24,Female,7.32,5.93,5.7
679,productivity,77.46,21,74.27,Other,6.53,2.24,7.56
680,productivity,67.9,26,63.75,Female,6.82,6.71,7.11
681,productivity,51.07,26,57.42,Female,9.27,5.09,8.22
682,productivity,55.08,23,72.44,Male,5.11,3.86,3.46
683,productivity,86.03,26,42.32,Female,3.09,0.72,2.56
684,productivity,52.75,21,73.45,Male,7.87,3.36,8.15
685,productivity,53.4,19,54.23,Female,4.27,1.92,3.93
686,productivity,98.78,23,55.57,Female,4.08,4.07,3.23
687,productivity,69.86,29,93.07,Male,9.95,5.23,3.7
688,productivity,84.91,27,72.36,Female,4.87,2.54,1.13
689,productivity,53.2,27,74.17,Male,4.43,6.5,7.84
690,productivity,47.24,18,68.05,Male,4.34,6.94,7.29
691,productivity,56.35,28,77.87,Female,5.89,1.89,5.75
692,productivity,57.48,25,75.04,Male,5.87,0.22,7.3
693,productivity,51.43,26,96.78,Male,7.43,1.37,4.04
694,productivity,87.21,26,95.72,Male,3.73,3.63,3.31
695,productivity,67.4,28,49.57,Female,7.45,5.38,8.69
696,productivity,70.76,17,78.07,Male,6.18,4.77,4.51
697,productivity,60.8,29,42.06,Male,4.45,4.66,2.36
698,productivity,82.38,22,60.0,Female,8.45,1.85,7.62
699,productivity,86.98,23,48.77,Male,6.32,1.28,3.69
700,productivity,79.79,29,87.55,Male,8.02,0.29,2.51
701,productivity,96.54,24,53.07,Female,9.44,3.45,0.76
702,productivity,74.15,26,74.91,Female,5.47,2.41,9.72
703,productivity,82.15,25,46.21,Female,9.29,4.39,4.94
704,productivity,70.53,18,46.4,Male,4.4,4.82,2.04
705,productivity,88.74,27,40.71,Female,4.55,2.3,7.7
706,productivity,93.75,26,44.4,Female,7.65,4.43,8.93
707,productivity,50.58,18,99.67,Male,3.72,4.87,5.52
708,productivity,76.66,21,86.0,Male,6.18,7.04,0.77
709,productivity,86.37,29,50.24,Other,4.5,1.17,3.97
710,productivity,69.0,21,97.04,Female,7.0,3.07,2.81
711,productivity,90.34,22,85.1,Female,8.65,2.54,6.55
712,productivity,53.87,19,41.74,Female,3.3,2.04,5.43
713,productivity,94.66,24,74.7,Female,5.89,3.4,3.88
714,productivity,52.92,29,40.61,Female,8.11,7.54,6.66
715,productivity,46.76,17,87.92,Male,5.4,6.75,6.05
716,productivity,63.07,22,56.14,Male,3.29,4.18,9.11
717,productivity,47.41,20,79.68,Female,7.14,3.19,6.17
718,productivity,74.43,17,41.61,Female,3.84,3.46,5.32
719,productivity,77.7,23,58.96,Female,5.59,2.02,8.32
720,productivity,73.35,25,49.03,Other,9.93,5.26,2.42
721,productivity,92.79,29,59.11,Female,5.79,2.11,2.81
722,productivity,86.11,20,88.87,Male,8.9,0.89,7.94
723,productivity,92.44,20,94.94,Female,9.02,2.57,4.7
724,productivity,53.78,22,96.39,Male,4.84,3.9,4.39
725,productivity,87.14,28,87.7,Male,7.17,5.83,8.93
726,productivity,71.09,19,66.74,Male,9.63,3.9,6.3
727,productivity,66.7,29,61.21,Female,7.24,0.28,8.13
728,productivity,47.69,28,75.4,Other,8.69,5.63,8.19
729,productivity,77.88,22,43.39,Male,6.24,6.19,1.64
730,productivity,99.32,23,93.83,Male,8.04,0.82,6.71
731,productivity,93.02,27,70.26,Female,3.15,5.77,9.55
732,productivity,85.87,26,98.42,Female,8.51,5.25,5.06
733,productivity,68.16,26,50.22,Female,7.7,3.12,7.46
734,productivity,78.44,19,74.25,Female,5.51,6.37,5.88
735,productivity,75.86,23,97.53,Female,5.92,5.68,2.45
736,productivity,60.06,19,57.8,Male,5.29,4.55,2.35
737,productivity,71.34,29,79.72,Male,6.67,6.1,4.62
738,productivity,79.01,29,70.41,Male,3.76,3.49,5.09
739,productivity,89.59,18,96.17,Female,8.91,4.87,5.28
740,productivity,41.15,28,78.59,Male,6.35,0.33,9.57
741,productivity,84.88,26,85.53,Female,3.3,3.61,1.45
742,productivity,98.62,20,65.38,Male,6.87,4.84,4.12
743,productivity,76.55,28,62.95,Male,9.51,0.03,5.39
744,productivity,76.64,24,50.41,Male,3.61,3.18,9.65
745,productivity,86.82,29,56.05,Male,3.86,4.27,5.29
746,productivity,60.86,25,61.26,Male,5.71,2.96,7.87
747,productivity,59.57,23,56.75,Female,8.15,2.9,7.62
748,productivity,49.94,17,75.08,Male,7.23,6.87,5.88
749,productivity,57.61,19,54.77,Female,6.21,7.72,1.74
750,productivity,87.5,29,48.76,Male,9.95,0.77,2.58
751,productivity,77.6,28,88.29,Female,4.3,7.29,2.78
752,productivity,96.88,25,66.38,Female,8.75,3.03,0.87
753,productivity,60.57,28,74.88,Other,3.87,1.9,4.1
754,productivity,46.41,17,75.53,Male,4.26,1.2,6.3
755,productivity,75.84,25,92.38,Male,5.07,5.98,1.87
756,productivity,49.19,24,74.49,Female,9.11,5.79,2.16
757,productivity,58.96,17,56.24,Male,6.11,0.76,7.22
758,productivity,57.46,22,99.65,Female,5.77,7.68,2.11
759,productivity,74.66,21,47.09,Male,6.44,0.58,1.79
760,productivity,46.88,22,91.95,Female,7.42,3.98,9.79
761,productivity,78.87,26,82.44,Male,5.96,5.16,0.64
762,productivity,45.67,28,47.33,Female,9.74,7.11,3.59
763,productivity,98.81,29,60.42,Female,3.95,2.16,0.83
764,productivity,88.22,29,97.99,Male,6.33,2.14,8.46
765,productivity,83.87,29,82.89,Male,5.91,6.25,6.04
766,productivity,69.9,21,89.29,Male,7.85,3.29,0.96
767,productivity,83.22,22,53.72,Female,9.74,1.65,6.35
768,productivity,63.47,21,46.99,Male,5.02,0.17,1.67
769,productivity,58.58,27,97.79,Male,9.69,5.97,5.21
770,productivity,59.64,28,71.36,Female,8.79,0.12,6.86
771,productivity,96.7,21,47.61,Male,8.67,5.1,1.91
772,productivity,90.37,20,75.16,Male,3.51,3.43,5.22
773,productivity,61.59,19,85.58,Male,9.58,5.08,4.85
774,productivity,72.52,19,52.27,Female,8.87,6.08,9.2
775,productivity,46.97,20,45.24,Other,7.79,5.18,9.96
776,productivity,87.75,25,88.57,Male,3.9,3.73,6.72
777,productivity,49.09,18,78.14,Female,5.94,7.26,8.62
778,productivity,65.9,25,43.03,Male,8.88,0.03,6.65
779,productivity,88.23,17,52.68,Male,6.06,0.38,8.82
780,productivity,82.91,17,74.57,Female,6.06,3.89,4.62
781,productivity,61.6,21,98.01,Male,4.89,1.98,6.28
782,productivity,44.44,22,51.85,Female,3.36,3.44,8.53
783,productivity,52.25,22,52.14,Female,6.59,2.3,9.22
784,productivity,64.78,19,71.58,Female,8.42,1.85,0.73
785,productivity,54.27,23,94.05,Male,4.02,7.38,1.49
786,productivity,59.25,25,99.73,Male,9.26,1.73,9.35
787,productivity,91.54,27,41.61,Other,6.89,0.73,5.9
788,productivity,82.86,28,79.58,Male,8.69,1.81,9.91
789,productivity,87.26,26,48.38,Female,7.67,3.42,8.03
790,productivity,98.91,24,57.55,Male,3.94,1.79,8.27
791,productivity,55.83,22,40.74,Male,9.35,0.78,4.17
792,productivity,62.22,28,64.63,Male,8.03,2.15,2.95
793,productivity,68.54,24,75.64,Female,3.25,7.25,6.18
794,productivity,85.55,28,40.49,Female,7.06,6.02,8.85
795,productivity,99.81,21,66.78,Male,6.36,1.87,7.39
796,productivity,89.39,24,59.08,Female,9.01,4.86,4.99
797,productivity,49.35,26,40.31,Male,3.86,6.85,7.66
798,productivity,69.29,28,69.33,Male,7.14,7.77,7.06
799,productivity,42.69,20,88.27,Female,5.17,0.59,9.17
800,productivity,72.09,26,95.86,Female,4.72,1.63,3.0
801,productivity,81.09,24,84.33,Male,3.16,7.55,1.63
802,productivity,54.24,26,86.09,Male,5.33,7.08,4.97
803,productivity,75.41,28,84.91,Other,5.77,2.39,3.93
804,productivity,78.69,18,54.58,Female,6.13,1.58,9.76
805,productivity,40.57,28,61.49,Female,8.14,6.52,0.57
806,productivity,76.7,28,66.49,Male,5.82,0.84,9.37
807,productivity,98.13,21,53.34,Female,4.37,4.96,9.57
808,productivity,91.83,25,61.01,Male,5.79,7.26,0.98
809,productivity,51.73,20,79.73,Other,3.49,1.44,8.95
810,productivity,64.77,27,50.99,Male,9.8,1.0,4.97
811,productivity,74.66,22,41.35,Male,3.46,5.15,7.78
812,productivity,40.71,17,71.75,Male,4.41,4.91,1.25
813,productivity,76.54,25,79.84,Female,6.0,0.54,9.57
814,productivity,70.77,17,66.03,Female,9.53,2.89,6.27
815,productivity,92.72,21,58.84,Male,4.25,7.42,9.04
816,productivity,42.11,20,90.49,Female,5.8,1.84,6.89
817,productivity,50.54,29,82.45,Female,9.93,4.23,5.6
818,productivity,80.32,28,73.52,Male,7.21,2.82,2.14
819,productivity,52.41,29,65.52,Female,7.3,7.24,2.19
820,productivity,51.5,29,82.39,Female,9.82,4.17,4.99
821,productivity,56.59,19,94.09,Male,6.54,3.6,8.77
822,productivity,60.22,29,69.03,Male,3.02,7.13,1.59
823,productivity,46.3,22,74.59,Male,3.22,5.15,9.98
824,productivity,62.53,18,79.29,Male,7.77,2.86,8.82
825,productivity,62.29,19,67.63,Male,4.48,7.95,4.23
826,productivity,68.11,21,69.79,Female,6.35,7.33,2.9
827,productivity,57.99,25,42.49,Female,6.86,2.12,9.26
828,productivity,53.29,18,95.37,Male,7.67,0.27,1.67
829,productivity,61.15,26,96.91,Female,3.59,0.97,3.8
830,productivity,95.87,24,95.99,Female,8.32,1.24,1.3
831,productivity,66.01,18,43.81,Female,9.44,5.88,9.56
832,productivity,73.15,27,40.06,Male,4.79,3.01,6.37
833,productivity,63.65,29,43.57,Female,5.66,2.71,3.69
834,productivity,96.56,21,74.22,Female,8.21,4.47,3.12
835,productivity,82.35,23,65.42,Female,4.74,1.08,4.72
836,productivity,80.74,24,99.46,Male,6.8,2.21,1.37
837,productivity,86.72,17,87.01,Male,7.62,3.88,8.95
838,productivity,98.38,22,80.3,Female,9.15,3.75,5.35
839,productivity,97.06,17,47.66,Male,5.42,4.89,7.39
840,productivity,54.82,18,62.92,Female,6.45,2.48,2.72
841,productivity,53.53,17,92.5,Female,4.29,3.06,5.29
842,productivity,51.11,27,83.76,Male,5.15,0.51,2.51
843,productivity,44.69,21,41.7,Female,3.66,5.19,8.25
844,productivity,68.82,26,59.2,Male,4.38,3.99,7.87
845,productivity,97.43,25,78.03,Male,5.42,0.33,1.91
846,productivity,72.65,22,71.45,Female,5.97,4.04,1.21
847,productivity,46.36,27,99.16,Female,7.95,2.09,8.33
848,productivity,94.23,27,72.44,Male,6.21,1.17,1.54
849,productivity,75.99,17,80.7,Female,3.34,0.04,5.71
850,productivity,45.79,29,86.89,Male,8.29,7.85,5.58
851,productivity,60.57,17,58.77,Male,6.73,7.58,2.43
852,productivity,43.84,18,92.8,Male,9.58,6.6,6.12
853,productivity,60.11,25,40.94,Male,7.45,1.73,5.28
854,productivity,54.04,19,97.77,Female,6.74,6.95,5.34
855,productivity,89.28,17,72.81,Female,5.06,7.18,3.92
856,productivity,68.14,21,42.06,Female,4.66,0.65,8.47
857,productivity,80.6,23,76.24,Female,4.61,4.17,1.3
858,productivity,59.78,22,52.21,Male,5.85,0.86,4.67
